node_sig_1,node_sig2,bitcoin_sig_1,bitcoin_sig_2,features,chain_hash,channel_id,node_id_1,node_id_2,bitcoin_key_1,bitcoin_key_2
null,null,null,null,null,null,10399,655,2485,null,null
null,null,null,null,null,null,10400,979,1974,null,null
null,null,null,null,null,null,10401,1618,2205,null,null
null,null,null,null,null,null,10402,468,160,null,null
null,null,null,null,null,null,10403,350,890,null,null
null,null,null,null,null,null,10404,334,890,null,null
null,null,null,null,null,null,10405,342,890,null,null
null,null,null,null,null,null,10406,46,2185,null,null
null,null,null,null,null,null,10407,2085,2502,null,null
null,null,null,null,null,null,10408,160,2507,null,null
null,null,null,null,null,null,10409,1475,2508,null,null
null,null,null,null,null,null,10410,513,2509,null,null
null,null,null,null,null,null,10411,2510,2,null,null
null,null,null,null,null,null,10412,141,820,null,null
null,null,null,null,null,null,10413,346,762,null,null
null,null,null,null,null,null,10414,414,111,null,null
null,null,null,null,null,null,10415,2156,119,null,null
null,null,null,null,null,null,10416,54,2511,null,null
null,null,null,null,null,null,10417,2273,2512,null,null
null,null,null,null,null,null,10418,2512,1777,null,null
null,null,null,null,null,null,10419,2512,481,null,null
null,null,null,null,null,null,10420,2513,1931,null,null
null,null,null,null,null,null,10421,2514,347,null,null
null,null,null,null,null,null,10422,896,746,null,null
null,null,null,null,null,null,10423,20,177,null,null
null,null,null,null,null,null,10424,20,177,null,null
null,null,null,null,null,null,10425,2515,350,null,null
null,null,null,null,null,null,10426,1724,1392,null,null
null,null,null,null,null,null,10427,150,1392,null,null
null,null,null,null,null,null,10428,2498,1392,null,null
null,null,null,null,null,null,10429,2500,1392,null,null
null,null,null,null,null,null,10430,2516,177,null,null
null,null,null,null,null,null,10431,2517,70,null,null
null,null,null,null,null,null,10432,54,2518,null,null
null,null,null,null,null,null,10433,250,2085,null,null
null,null,null,null,null,null,10434,354,2519,null,null
null,null,null,null,null,null,10435,282,660,null,null
null,null,null,null,null,null,10436,2248,265,null,null
null,null,null,null,null,null,10437,2248,457,null,null
null,null,null,null,null,null,10438,2248,1642,null,null
null,null,null,null,null,null,10439,54,2248,null,null
null,null,null,null,null,null,10440,2248,86,null,null
null,null,null,null,null,null,10441,2248,660,null,null
null,null,null,null,null,null,10442,2248,70,null,null
null,null,null,null,null,null,10443,2248,400,null,null
null,null,null,null,null,null,10444,2248,227,null,null
null,null,null,null,null,null,10445,2248,2502,null,null
null,null,null,null,null,null,10446,2510,177,null,null
null,null,null,null,null,null,10447,2208,54,null,null
null,null,null,null,null,null,10448,54,2520,null,null
null,null,null,null,null,null,10449,1926,2010,null,null
null,null,null,null,null,null,10450,1524,282,null,null
null,null,null,null,null,null,10451,2521,513,null,null
null,null,null,null,null,null,10452,2085,76,null,null
null,null,null,null,null,null,10453,864,2522,null,null
null,null,null,null,null,null,10454,2514,342,null,null
null,null,null,null,null,null,10455,2208,33,null,null
null,null,null,null,null,null,10456,2500,2357,null,null
null,null,null,null,null,null,10457,2523,344,null,null
null,null,null,null,null,null,10458,46,376,null,null
null,null,null,null,null,null,10459,977,2524,null,null
null,null,null,null,null,null,10460,263,109,null,null
null,null,null,null,null,null,10461,1419,332,null,null
null,null,null,null,null,null,10462,46,348,null,null
null,null,null,null,null,null,10463,422,2525,null,null
null,null,null,null,null,null,10464,2526,359,null,null
null,null,null,null,null,null,10465,16,2526,null,null
null,null,null,null,null,null,10466,139,109,null,null
null,null,null,null,null,null,10467,2526,820,null,null
null,null,null,null,null,null,10468,76,2526,null,null
null,null,null,null,null,null,10469,2527,350,null,null
null,null,null,null,null,null,10470,46,1732,null,null
null,null,null,null,null,null,10471,46,275,null,null
null,null,null,null,null,null,10472,1022,1909,null,null
null,null,null,null,null,null,10473,2528,481,null,null
null,null,null,null,null,null,10474,2024,1524,null,null
null,null,null,null,null,null,10475,727,347,null,null
null,null,null,null,null,null,10476,343,2326,null,null
null,null,null,null,null,null,10477,263,2326,null,null
null,null,null,null,null,null,10478,46,189,null,null
null,null,null,null,null,null,10479,2396,2010,null,null
null,null,null,null,null,null,10480,2529,342,null,null
null,null,null,null,null,null,10481,46,2530,null,null
null,null,null,null,null,null,10482,1474,2027,null,null
null,null,null,null,null,null,10483,46,2027,null,null
null,null,null,null,null,null,10484,46,1755,null,null
null,null,null,null,null,null,10485,2191,1419,null,null
null,null,null,null,null,null,10486,2085,2010,null,null
null,null,null,null,null,null,10487,2531,513,null,null
null,null,null,null,null,null,10488,2307,332,null,null
null,null,null,null,null,null,10489,2532,1777,null,null
null,null,null,null,null,null,10490,1673,2078,null,null
null,null,null,null,null,null,10491,54,2533,null,null
null,null,null,null,null,null,10492,2078,345,null,null
null,null,null,null,null,null,10493,977,1524,null,null
null,null,null,null,null,null,10494,334,2078,null,null
null,null,null,null,null,null,10495,2357,340,null,null
null,null,null,null,null,null,10496,474,326,null,null
null,null,null,null,null,null,10497,2467,326,null,null
null,null,null,null,null,null,10498,2467,463,null,null
null,null,null,null,null,null,10499,1240,2504,null,null
null,null,null,null,null,null,10500,474,332,null,null
null,null,null,null,null,null,10501,2467,63,null,null
null,null,null,null,null,null,10502,2534,513,null,null
null,null,null,null,null,null,10503,343,1043,null,null
null,null,null,null,null,null,10504,79,1043,null,null
null,null,null,null,null,null,10505,1043,342,null,null
null,null,null,null,null,null,10506,95,2085,null,null
null,null,null,null,null,null,10507,2532,2474,null,null
null,null,null,null,null,null,10508,2362,1474,null,null
null,null,null,null,null,null,10509,95,2307,null,null
null,null,null,null,null,null,10510,2526,340,null,null
null,null,null,null,null,null,10511,2535,344,null,null
null,null,null,null,null,null,10512,334,474,null,null
null,null,null,null,null,null,10513,1477,2504,null,null
null,null,null,null,null,null,10514,76,2493,null,null
null,null,null,null,null,null,10515,2467,212,null,null
null,null,null,null,null,null,10516,2467,350,null,null
null,null,null,null,null,null,10517,2467,130,null,null
null,null,null,null,null,null,10518,1477,474,null,null
null,null,null,null,null,null,10519,353,1127,null,null
null,null,null,null,null,null,10520,2536,906,null,null
null,null,null,null,null,null,10521,1473,474,null,null
null,null,null,null,null,null,10522,2537,400,null,null
null,null,null,null,null,null,10523,384,1275,null,null
null,null,null,null,null,null,10524,1804,6,null,null
null,null,null,null,null,null,10525,43,2493,null,null
null,null,null,null,null,null,10526,87,2493,null,null
null,null,null,null,null,null,10527,2493,86,null,null
null,null,null,null,null,null,10528,2493,177,null,null
null,null,null,null,null,null,10529,150,2493,null,null
null,null,null,null,null,null,10530,2538,513,null,null
null,null,null,null,null,null,10531,1586,342,null,null
null,null,null,null,null,null,10532,54,1586,null,null
null,null,null,null,null,null,10533,746,2539,null,null
null,null,null,null,null,null,10534,2540,340,null,null
null,null,null,null,null,null,10535,2541,77,null,null
null,null,null,null,null,null,10536,2542,1,null,null
null,null,null,null,null,null,10537,1476,2508,null,null
null,null,null,null,null,null,10538,2512,1931,null,null
null,null,null,null,null,null,10539,219,1127,null,null
null,null,null,null,null,null,10540,2427,820,null,null
null,null,null,null,null,null,10541,177,2508,null,null
null,null,null,null,null,null,10542,219,2508,null,null
null,null,null,null,null,null,10543,2010,2024,null,null
null,null,null,null,null,null,10544,2523,345,null,null
null,null,null,null,null,null,10545,2523,10,null,null
null,null,null,null,null,null,10546,675,345,null,null
null,null,null,null,null,null,10547,1755,2508,null,null
null,null,null,null,null,null,10548,353,1586,null,null
null,null,null,null,null,null,10549,1586,1777,null,null
null,null,null,null,null,null,10550,263,238,null,null
null,null,null,null,null,null,10551,219,2500,null,null
null,null,null,null,null,null,10552,241,1816,null,null
null,null,null,null,null,null,10553,349,241,null,null
null,null,null,null,null,null,10554,241,177,null,null
null,null,null,null,null,null,10555,2254,194,null,null
null,null,null,null,null,null,10556,2085,1931,null,null
null,null,null,null,null,null,10557,621,227,null,null
null,null,null,null,null,null,10558,468,2543,null,null
null,null,null,null,null,null,10559,2544,221,null,null
null,null,null,null,null,null,10560,2281,2493,null,null
null,null,null,null,null,null,10561,54,2545,null,null
null,null,null,null,null,null,10562,660,130,null,null
null,null,null,null,null,null,10563,655,2508,null,null
null,null,null,null,null,null,10564,468,153,null,null
null,null,null,null,null,null,10565,356,2546,null,null
null,null,null,null,null,null,10566,2085,1931,null,null
null,null,null,null,null,null,10567,46,350,null,null
null,null,null,null,null,null,10568,476,238,null,null
null,null,null,null,null,null,10569,46,2547,null,null
null,null,null,null,null,null,10570,1022,70,null,null
null,null,null,null,null,null,10571,1022,334,null,null
null,null,null,null,null,null,10572,410,221,null,null
null,null,null,null,null,null,10573,2548,1474,null,null
null,null,null,null,null,null,10574,54,2508,null,null
null,null,null,null,null,null,10575,2508,282,null,null
null,null,null,null,null,null,10576,342,1421,null,null
null,null,null,null,null,null,10577,2427,1477,null,null
null,null,null,null,null,null,10578,201,1474,null,null
null,null,null,null,null,null,10579,1284,348,null,null
null,null,null,null,null,null,10580,1664,1477,null,null
null,null,null,null,null,null,10581,344,1909,null,null
null,null,null,null,null,null,10582,896,1475,null,null
null,null,null,null,null,null,10583,1442,1476,null,null
null,null,null,null,null,null,10584,673,326,null,null
null,null,null,null,null,null,10585,1474,2078,null,null
null,null,null,null,null,null,10586,2493,1474,null,null
null,null,null,null,null,null,10587,1130,1475,null,null
null,null,null,null,null,null,10588,510,1477,null,null
null,null,null,null,null,null,10589,1628,342,null,null
null,null,null,null,null,null,10590,1474,1776,null,null
null,null,null,null,null,null,10591,370,1474,null,null
null,null,null,null,null,null,10592,343,1119,null,null
null,null,null,null,null,null,10593,1555,1474,null,null
null,null,null,null,null,null,10594,1476,474,null,null
null,null,null,null,null,null,10595,2307,1476,null,null
null,null,null,null,null,null,10596,2018,1477,null,null
null,null,null,null,null,null,10597,334,2549,null,null
null,null,null,null,null,null,10598,369,1193,null,null
null,null,null,null,null,null,10599,95,2508,null,null
null,null,null,null,null,null,10600,95,227,null,null
null,null,null,null,null,null,10601,1476,2508,null,null
null,null,null,null,null,null,10602,1293,347,null,null
null,null,null,null,null,null,10603,660,130,null,null
null,null,null,null,null,null,10604,46,2545,null,null
null,null,null,null,null,null,10605,87,1193,null,null
null,null,null,null,null,null,10606,353,130,null,null
null,null,null,null,null,null,10607,326,130,null,null
null,null,null,null,null,null,10608,862,130,null,null
null,null,null,null,null,null,10609,353,130,null,null
null,null,null,null,null,null,10610,410,130,null,null
null,null,null,null,null,null,10611,130,86,null,null
null,null,null,null,null,null,10612,457,130,null,null
null,null,null,null,null,null,10613,130,1813,null,null
null,null,null,null,null,null,10614,907,130,null,null
null,null,null,null,null,null,10615,1442,130,null,null
null,null,null,null,null,null,10616,130,1324,null,null
null,null,null,null,null,null,10617,220,130,null,null
null,null,null,null,null,null,10618,343,130,null,null
null,null,null,null,null,null,10619,1290,130,null,null
null,null,null,null,null,null,10620,468,130,null,null
null,null,null,null,null,null,10621,1926,2550,null,null
null,null,null,null,null,null,10622,95,1808,null,null
null,null,null,null,null,null,10623,468,238,null,null
null,null,null,null,null,null,10624,360,2551,null,null
null,null,null,null,null,null,10625,1477,2551,null,null
null,null,null,null,null,null,10626,353,2544,null,null
null,null,null,null,null,null,10627,2552,513,null,null
null,null,null,null,null,null,10628,2539,194,null,null
null,null,null,null,null,null,10629,2539,1940,null,null
null,null,null,null,null,null,10630,2066,58,null,null
null,null,null,null,null,null,10631,177,332,null,null
null,null,null,null,null,null,10632,177,326,null,null
null,null,null,null,null,null,10633,334,177,null,null
null,null,null,null,null,null,10634,2254,1474,null,null
null,null,null,null,null,null,10635,2096,2078,null,null
null,null,null,null,null,null,10636,1734,660,null,null
null,null,null,null,null,null,10637,2553,150,null,null
null,null,null,null,null,null,10638,431,46,null,null
null,null,null,null,null,null,10639,219,1734,null,null
null,null,null,null,null,null,10640,1931,2554,null,null
null,null,null,null,null,null,10641,906,367,null,null
null,null,null,null,null,null,10642,448,2087,null,null
null,null,null,null,null,null,10643,2545,177,null,null
